logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_db2_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_2_3_27D91BF6', 'db2+ibm_db://db:db@localhost:50000/db', 'db2', None, ('CalibratedClassifierCV', ('db2', 'db2+ibm_db://db:db@localhost:50000/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mssql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_26_0_1_A256CAF4', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('CalibratedClassifierCV', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mssql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_10_0_1_2_3_E5A13B06', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180', 'mssql', None, ('CalibratedClassifierCV', ('mssql', 'mssql+pymssql://sa:Micro123@SklearnTestDB/db?charset=utf8&timeout=180'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_10_0_1_2_3_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_10_0_1_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_10_0_1_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_7_0_1_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_7_0_1_2_3_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_26_0_1_2_3_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_26_0_1_2_3_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_2_3_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_26_0_1_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_10_0_1_2_3_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_26_0_1_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_10_0_1_2_3_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_7_0_1_2_3_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_10_0_1_2_3_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_7_0_1_2_3_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_7_0_1_2_3_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_10_0_1_2_3_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_26_0_1_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_10_0_1_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_2_3_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_26_0_1_2_3_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_26_0_1_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_10_0_1_2_3_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_10_0_1_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_26_0_1_2_3_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_26_0_1_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_10_0_1_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_7_0_1_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_26_0_1_2_3_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_26_0_1_2_3_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_7_0_1_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_7_0_1_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('Pipeline', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_10_0_1_E5A13B06', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_26_0_1_A256CAF4', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_mysql_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_27D91BF6', 'mysql://db:db@localhost/db', 'mysql', None, ('CalibratedClassifierCV', ('mysql', 'mysql://db:db@localhost/db'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_26_0_1_2_3_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_26_0_1_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_2_3_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_10_0_1_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_26_0_1_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_7_0_1_2_3_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_10_0_1_2_3_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_7_0_1_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_10_0_1_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_26_0_1_2_3_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_10_0_1_2_3_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_26_0_1_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_26_0_1_2_3_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_7_0_1_2_3_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_7_0_1_2_3_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_10_0_1_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_26_0_1_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_10_0_1_2_3_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_10_0_1_2_3_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_26_0_1_2_3_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_50_10_0_1_2_3_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_10_0_1_2_3_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_10_0_1_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_7_0_1_2_3_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_7_0_1_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_7_0_1_2_3_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_26_0_1_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_10_0_1_E5A13B06', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_50_26_0_1_2_3_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV_pipe', 'p_DS_CODEGEN_200_26_0_1_2_3_A256CAF4', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('Pipeline', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
logs/test_extensive_sklearn.calibration.CalibratedClassifierCV_oracle_code_gen.log:BENCH_STATUS ('CalibratedClassifierCV', 'DS_CODEGEN_200_7_0_1_27D91BF6', 'oracle+cx_oracle://db:dba@xe', 'oracle', None, ('CalibratedClassifierCV', ('oracle', 'oracle+cx_oracle://db:dba@xe'), None, 'success', None))
